Date,Open,High,Low,Close,Volume,boll_mavg,boll_hband,boll_lband,boll_hband_ind,boll_lband_ind,boll_bandwidth,RSI,daily_return,ROC,MACD,on_balance_volume,temp,pct_change,Future,DX-Y.NYB_DX-Y.NYB_DX-Y.NYB_Open,DX-Y.NYB_DX-Y.NYB_DX-Y.NYB_High,DX-Y.NYB_DX-Y.NYB_DX-Y.NYB_Low,DX-Y.NYB_DX-Y.NYB_DX-Y.NYB_Close,DX-Y.NYB_DX-Y.NYB_DX-Y.NYB_Volume,DX-Y.NYB_DX-Y.NYB_DX-Y.NYB_boll_mavg,DX-Y.NYB_DX-Y.NYB_DX-Y.NYB_boll_hband,DX-Y.NYB_DX-Y.NYB_DX-Y.NYB_boll_lband,DX-Y.NYB_DX-Y.NYB_DX-Y.NYB_boll_hband_ind,DX-Y.NYB_DX-Y.NYB_DX-Y.NYB_boll_lband_ind,DX-Y.NYB_DX-Y.NYB_DX-Y.NYB_boll_bandwidth,DX-Y.NYB_DX-Y.NYB_DX-Y.NYB_RSI,DX-Y.NYB_DX-Y.NYB_DX-Y.NYB_daily_return,DX-Y.NYB_DX-Y.NYB_DX-Y.NYB_ROC,DX-Y.NYB_DX-Y.NYB_DX-Y.NYB_MACD,DX-Y.NYB_DX-Y.NYB_DX-Y.NYB_on_balance_volume,BTC-USD_BTC-USD_BTC-USD_Open,BTC-USD_BTC-USD_BTC-USD_High,BTC-USD_BTC-USD_BTC-USD_Low,BTC-USD_BTC-USD_BTC-USD_Close,BTC-USD_BTC-USD_BTC-USD_Volume,BTC-USD_BTC-USD_BTC-USD_boll_mavg,BTC-USD_BTC-USD_BTC-USD_boll_hband,BTC-USD_BTC-USD_BTC-USD_boll_lband,BTC-USD_BTC-USD_BTC-USD_boll_hband_ind,BTC-USD_BTC-USD_BTC-USD_boll_lband_ind,BTC-USD_BTC-USD_BTC-USD_boll_bandwidth,BTC-USD_BTC-USD_BTC-USD_RSI,BTC-USD_BTC-USD_BTC-USD_daily_return,BTC-USD_BTC-USD_BTC-USD_ROC,BTC-USD_BTC-USD_BTC-USD_MACD,BTC-USD_BTC-USD_BTC-USD_on_balance_volume,SPX_SPX_SPX_Open,SPX_SPX_SPX_High,SPX_SPX_SPX_Low,SPX_SPX_SPX_Close,SPX_SPX_SPX_Adj Close,SPX_SPX_SPX_Volume,SPX_SPX_SPX_boll_mavg,SPX_SPX_SPX_boll_hband,SPX_SPX_SPX_boll_lband,SPX_SPX_SPX_boll_hband_ind,SPX_SPX_SPX_boll_lband_ind,SPX_SPX_SPX_boll_bandwidth,SPX_SPX_SPX_RSI,SPX_SPX_SPX_daily_return,SPX_SPX_SPX_ROC,SPX_SPX_SPX_MACD,SPX_SPX_SPX_on_balance_volume,SI=F_SI=F_SI=F_Open,SI=F_SI=F_SI=F_High,SI=F_SI=F_SI=F_Low,SI=F_SI=F_SI=F_Close,SI=F_SI=F_SI=F_Volume,SI=F_SI=F_SI=F_boll_mavg,SI=F_SI=F_SI=F_boll_hband,SI=F_SI=F_SI=F_boll_lband,SI=F_SI=F_SI=F_boll_hband_ind,SI=F_SI=F_SI=F_boll_lband_ind,SI=F_SI=F_SI=F_boll_bandwidth,SI=F_SI=F_SI=F_RSI,SI=F_SI=F_SI=F_daily_return,SI=F_SI=F_SI=F_ROC,SI=F_SI=F_SI=F_MACD,SI=F_SI=F_SI=F_on_balance_volume,CL=F_CL=F_CL=F_Open,CL=F_CL=F_CL=F_High,CL=F_CL=F_CL=F_Low,CL=F_CL=F_CL=F_Close,CL=F_CL=F_CL=F_Volume,CL=F_CL=F_CL=F_boll_mavg,CL=F_CL=F_CL=F_boll_hband,CL=F_CL=F_CL=F_boll_lband,CL=F_CL=F_CL=F_boll_hband_ind,CL=F_CL=F_CL=F_boll_lband_ind,CL=F_CL=F_CL=F_boll_bandwidth,CL=F_CL=F_CL=F_RSI,CL=F_CL=F_CL=F_daily_return,CL=F_CL=F_CL=F_ROC,CL=F_CL=F_CL=F_MACD,CL=F_CL=F_CL=F_on_balance_volume
2020-02-14,1575.800048828125,1582.699951171875,1574.800048828125,1582.699951171875,74,1572.7799987792969,1592.1424945276997,1553.417503030894,0.0,0.0,2.4622001504890556,59.647697532691275,0.4825075045227001,-0.01263966385126316,2.119119788947046,1526836,1575.0999755859375,1.004825075045227,1.0019587399708672,99.12000274658203,99.16000366210938,99.0,99.12000274658203,0.0,98.17200012207032,99.27181229653814,97.07218794760249,0.0,0.0,2.240582188608332,78.87291037742241,0.05047244565645759,1.1531839039158749,0.327878729616657,0.0,10211.55078125,10321.99609375,10125.5341796875,10312.1162109375,43338264161,9614.573828125,10542.529495632916,8686.618160617083,0.0,0.0,19.303105558218657,71.18208944784706,0.9568503349817403,10.356519167320712,298.52319848080515,194335975995,,,,,,,,,,,,,,,,,,17.71500015258789,17.71500015258789,17.71500015258789,17.71500015258789,3,17.74685001373291,18.205183951896444,17.288516075569376,0.0,0.0,5.165242708524217,49.57421591676148,0.6534077762818891,-1.4300020461652232,-0.06491115749437171,249403,51.5099983215332,52.34000015258789,51.31999969482422,52.04999923706055,745400.0,51.63649959564209,54.88823333118995,48.384765860094234,0.0,0.0,12.59471017986003,50.5177333419627,1.2252063215663744,0.9503449393299643,-0.9903419437485113,-3143647.0
2020-02-16,1585.0999755859375,1586.0,1583.300048828125,1585.800048828125,161382,1573.8400024414063,1593.6120431888405,1554.0679616939722,0.0,0.0,2.5125858685460987,61.58648374681297,0.19587399708671516,-0.483209988821776,3.045545183188324,1688218,1582.699951171875,1.0019587399708672,1.0089544398629375,,,,,,,,,,,,,,,,,9889.1796875,10053.96875,9722.38671875,9934.43359375,43374780305,9730.43427734375,10462.883295978823,8997.985258708675,0.0,0.0,15.054806347965402,55.802213133031024,0.4551203932625647,8.206881043974104,232.0667211283926,193845701469,,,,,,,,,,,,,,,,,,17.725000381469727,17.725000381469727,17.670000076293945,17.690000534057617,3033,17.742700004577635,18.201514465311416,17.283885543843855,0.0,0.0,5.171867422831989,48.56160084062248,-0.14112118721388844,-2.1029284293537898,-0.05667420267936052,246370,52.20000076293945,52.40999984741211,52.099998474121094,52.18000030517578,19935.0,51.465999603271484,54.18455373567443,48.74744547086854,0.0,0.0,10.564466456919398,51.74460941963283,0.2497619020571884,2.2936718724585354,-0.804198249938537,-3123712.0
2020-02-18,1579.800048828125,1604.300048828125,1579.800048828125,1600.0,68,1575.2850036621094,1598.0434971585219,1552.526510165697,1.0,0.0,2.8894445695229973,69.13409585739761,0.8954439862937535,1.4456029377368633,4.90803689366453,1688286,1585.800048828125,1.0089544398629375,1.0046875,99.19000244140625,99.47000122070312,99.13999938964844,99.45999908447266,0.0,98.26450004577637,99.46615783847803,97.06284225307472,0.0,0.0,2.445761779975194,83.24692223974156,0.34301485923067254,1.624600279216967,0.3648814812175374,0.0,9691.23046875,10161.935546875,9632.3828125,10141.99609375,47271023953,9788.280224609374,10492.125227748245,9084.435221470503,0.0,0.0,14.381382367237238,59.59718381926468,4.66302236506857,4.236410424359679,187.29749743568755,195118427010,,,,,,,,,,,,,,,,,,18.131000518798828,18.131000518798828,18.131000518798828,18.131000518798828,3,17.74640007019043,18.216351777958316,17.276448362422542,0.0,0.0,5.296304669218968,63.26774475600667,2.4929336994206297,2.783453209406127,-0.011413528311788212,246373,52.22999954223633,52.40999984741211,50.880001068115234,52.04999923706055,607343.0,51.35899963378906,53.79393650677851,48.924062760799615,0.0,0.0,9.482026092219687,50.357307134242504,-0.24913964613821893,3.8714799502681023,-0.6637335604192529,-3731055.0
2020-02-19,1600.5999755859375,1610.5,1599.699951171875,1607.5,310,1576.5450012207032,1603.1780197674134,1549.911982673993,1.0,0.0,3.378656305540094,72.32520610000772,0.46874999999999556,3.682918903946554,6.8511275210098574,1688596,1600.0,1.0046875,1.0056609490425739,99.43000030517578,99.72000122070312,99.37999725341797,99.5999984741211,0.0,98.36800003051758,99.65250197747022,97.08349808356493,0.0,0.0,2.611625623280218,84.69649672541155,0.14075949219498618,2.269225894160501,0.3980759937363558,0.0,10143.798828125,10191.67578125,9611.2236328125,9633.38671875,46992019709,9794.49990234375,10490.518004172129,9098.481800515372,0.0,0.0,14.212427561754867,46.61695038049507,-5.014884351152826,-1.6594281393984236,141.19493292781954,148126407301,,,,,,,,,,,,,,,,,,18.145000457763672,18.29199981689453,18.145000457763672,18.29199981689453,3,17.748750019073487,18.229008064230058,17.268491973916916,1.0,0.0,5.411739357875538,67.0849757831707,0.8879780127344583,4.358739983372725,0.03622809676187089,246376,52.119998931884766,53.65999984741211,51.93000030517578,53.290000915527344,221774.0,51.39149971008301,53.90988285621463,48.87311656395139,0.0,0.0,9.80077701697237,61.341808844427185,2.3823279474399994,7.417859826447809,-0.44090053133349016,-3509281.0
2020-02-20,1606.5,1621.0,1603.0,1616.5999755859375,542,1578.5349975585937,1610.383773353491,1546.6862217636963,1.0,0.0,4.035232141720722,75.71064678836012,0.566094904257386,3.7745490380518025,8.958761715428636,1689138,1607.5,1.0056609490425739,1.0173203021296913,99.54000091552734,99.91000366210938,99.52999877929688,99.87000274658203,0.0,98.48500022888183,99.86555891233559,97.10444154542807,1.0,0.0,2.8035917758954163,87.0901865945981,0.2710886311219074,2.1165640390918306,0.43913245743763696,0.0,9629.3251953125,9643.216796875,9507.900390625,9608.4755859375,44925260236,9807.397216796875,10479.167166070578,9135.627267523172,0.0,0.0,13.699250360190977,46.07087843601074,-0.2585916411308786,-2.6015251415528313,102.46531856068759,103201147065,,,,,,,,,,,,,,,,,,18.30900001525879,18.30900001525879,18.30900001525879,18.30900001525879,56,17.764200019836426,18.293202553767337,17.235197485905516,1.0,0.0,5.955827263149466,67.48145412253811,0.09293788833606431,4.211962893932788,0.0723398260598529,246432,53.5,54.5,53.220001220703125,53.779998779296875,113683.0,51.42349967956543,54.04412804188072,48.802871317250144,0.0,0.0,10.192337661361726,64.76498245386261,0.9194930669005785,5.97044094442734,-0.22588751239673854,-3395598.0
2020-02-21,1619.300048828125,1645.0,1619.300048828125,1644.5999755859375,117,1582.304998779297,1624.8841078465318,1539.725889712062,1.0,0.0,5.38190918945253,82.87336831745311,1.7320302129691267,5.079547711975206,12.788070807999475,1689255,1616.5999755859375,1.0173203021296913,1.0139243735583199,99.86000061035156,99.87000274658203,99.2300033569336,99.26000213623047,0.0,98.56350021362304,99.93281193229876,97.19418849494733,0.0,0.0,2.778537117103025,62.536053110000495,-0.6107946265901498,1.327075402110607,0.4091069736979591,0.0,9611.7822265625,9723.0146484375,9589.7431640625,9686.44140625,40930547512,9822.075537109375,10469.357068110978,9174.794006107772,0.0,0.0,13.180137508738754,48.18172760078862,0.8114275736580634,-4.252706266746748,78.7713405313716,144131694577,,,,,,,,,,,,,,,,,,18.565000534057617,18.565000534057617,18.479999542236328,18.520999908447266,3,17.820149993896486,18.416500216351206,17.223799771441765,1.0,0.0,6.692987687073053,72.13260845305689,1.157899901752124,4.114904543036719,0.1161742168368427,246435,53.7400016784668,53.86000061035156,52.54999923706055,53.380001068115234,676179.0,51.41849975585937,54.02375103281317,48.81324847890557,0.0,0.0,10.133517272280667,59.94997244599579,-0.7437666795478304,4.769382274363656,-0.09744239523595866,-4071777.0
2020-02-23,1656.0,1684.0999755859375,1654.5999755859375,1667.5,1646902,1587.1899963378905,1643.2068742972383,1531.1731183785428,1.0,0.0,7.058622860350054,86.4929476801887,1.392437355831988,6.304986991799437,17.38400180314602,3336157,1644.5999755859375,1.0139243735583199,1.0029385453757496,,,,,,,,,,,,,,,,,9663.318359375,9937.404296875,9657.791015625,9924.515625,41185185761,9869.566064453125,10431.335522518917,9307.796606387334,0.0,0.0,11.383873503600068,54.79307659270977,2.704430011708836,-2.779331257675854,63.99391551949702,149478855184,,,,,,,,,,,,,,,,,,18.649999618530273,18.795000076293945,18.584999084472656,18.645000457763672,337854,17.8808500289917,18.549194017350292,17.212506040633105,1.0,0.0,7.475528146312419,74.50272078691361,0.6695132548424132,5.547690299720954,0.15734735511323095,584289,52.599998474121094,52.63999938964844,51.65999984741211,52.08000183105469,1339288.0,51.35599975585937,53.83157204898106,48.880427462737686,0.0,0.0,9.640829912338491,47.26154182663407,-2.435367574087699,3.4976195288242375,-0.11322637846441808,-5411065.0
2020-02-24,1657.0,1686.5999755859375,1650.0,1672.4000244140625,186,1591.6349975585938,1658.778761492841,1524.4912336243465,1.0,0.0,8.437080616754347,87.13916005132036,0.2938545375749557,6.029288825331188,20.909407349634193,3336343,1667.5,1.0029385453757496,0.9847524517891979,99.33999633789062,99.63999938964844,99.11000061035156,99.29000091552734,0.0,98.63550033569337,99.9985932232506,97.27240744813614,0.0,0.0,2.763899170011033,63.10446094442572,0.030222424593251418,1.0379610331785896,0.382393510371827,0.0,9921.5830078125,9951.74609375,9537.04296875,9650.1748046875,45080496648,9893.02666015625,10370.703291972826,9415.350028339675,0.0,0.0,9.656835025834877,47.203033651908065,-2.7642741538078885,-6.545383529981426,43.67862108607733,104398358536,,,,,,,,,,,,,,,,,,18.690000534057617,18.868000030517578,18.690000534057617,18.868000030517578,11,17.926650047302246,18.721743558184773,17.13155653641972,1.0,0.0,8.870519687555115,78.2064447175226,1.1960287866930486,6.478559602978693,0.20440886454997553,584300,52.599998474121094,52.63999938964844,50.45000076293945,51.43000030517578,707555.0,51.32049980163574,53.77031230927297,48.870687293998515,0.0,0.0,9.547110870339354,42.28903420352286,-1.2480827631064284,3.3561134243847017,-0.17922718424705408,-6118620.0
2020-02-25,1645.0999755859375,1653.699951171875,1632.300048828125,1646.9000244140625,435,1594.8349975585938,1665.9891240921822,1523.6808710250054,0.0,0.0,8.92307061765168,68.25667186801684,-1.5247548210802098,4.585005110875692,20.94926327626149,3335908,1672.4000244140625,0.9847524517891979,0.995810295517776,99.33000183105469,99.38999938964844,98.87999725341797,98.97000122070312,0.0,98.68600044250488,100.01976914707532,97.35223173793443,0.0,0.0,2.703055547068215,53.486290354366886,-0.32228793622075536,0.4771585996986041,0.32829147501794864,0.0,9651.3125,9652.7373046875,9305.021484375,9341.705078125,42515259129,9879.44072265625,10401.544354533411,9357.33709077909,0.0,1.0,10.5694977384668,40.23921227322128,-3.1965195740564556,-8.54359065062706,1.1763511133121938,61883099407,,,,,,,,,,,,,,,,,,18.183000564575195,18.183000564575195,18.183000564575195,18.183000564575195,4,17.93720006942749,18.739982898631663,17.134417240223318,0.0,0.0,8.951038357122984,52.284745830593586,-3.630482641692001,2.3932940549966886,0.17639974479515175,584296,51.369998931884766,52.02000045776367,49.689998626708984,49.900001525878906,765515.0,51.23749980926514,53.76061617546038,48.7143834430699,0.0,0.0,9.848709931545063,33.163436852482704,-2.9749149722305135,0.6657289350137805,-0.35744884934567267,-6884135.0
2020-02-26,1644.0,1648.0999755859375,1636.4000244140625,1640.0,409,1597.1599975585937,1670.9767048013857,1523.3432903158016,0.0,0.0,9.243495624186394,64.08175179785363,-0.4189704482223999,4.7521733248761535,20.018604497330898,3335499,1646.9000244140625,0.995810295517776,1.0018902290158156,99.08000183105469,99.2699966430664,98.91000366210938,99.0,0.0,98.73500061035156,100.0389721682253,97.43102905247783,0.0,0.0,2.6413562562677018,54.21320623463984,0.03031098204189231,0.32428019237393,0.285154512422082,0.0,9338.2900390625,9354.7783203125,8704.4267578125,8820.5224609375,50420050761,9833.9767578125,10529.75511840045,9138.198397224549,0.0,1.0,14.150498373614653,31.511795341703447,-5.579095174048332,-14.46447770262662,-75.43077405355325,11463048646,,,,,,,,,,,,,,,,,,17.826000213623047,17.826000213623047,17.826000213623047,17.826000213623047,4,17.92500009536743,18.726754949971927,17.123245240762934,0.0,0.0,8.94566081270709,43.865390825879544,-1.9633742499445828,1.4397101238175671,0.12170205875056794,584292,50.08000183105469,50.439998626708984,48.29999923706055,48.72999954223633,764989.0,51.12349987030029,53.87328029525647,48.373719445344115,0.0,0.0,10.757402884905526,28.02498862726688,-2.3446932822953848,-2.422905722359237,-0.5844884554380201,-7649124.0
2020-02-27,1643.0,1662.5,1636.699951171875,1643.0999755859375,560547,1600.4549987792968,1676.2698638248069,1524.6401337337868,0.0,0.0,9.474163922551494,65.14594743734403,0.1890229015815592,4.829651013956934,19.251428923877484,3896046,1640.0,1.0018902290158156,0.9996348514424854,99.0199966430664,99.05000305175781,98.36000061035156,98.44000244140625,0.0,98.7575008392334,100.02427459488118,97.49072708358563,0.0,0.0,2.565422868911897,40.94195670249888,-0.565654099589652,-0.3946163942353491,0.19979957811273152,0.0,8825.09375,8932.892578125,8577.19921875,8784.494140625,45470195695,9783.404296875,10616.3932984337,8950.4152953163,0.0,1.0,17.028612460077373,30.995443545212282,-0.40846016176541156,-11.172850654961982,-133.9531191339429,-34007147049,,,,,,,,,,,,,,,,,,18.020000457763672,18.1299991607666,17.610000610351562,17.799999237060547,52702923,17.933000087738037,18.726369364830102,17.139630810645972,0.0,0.0,8.848148923330942,43.30112787347518,-0.14585984657752293,1.8423079550556305,0.07685300212772717,-52118631,47.939998626708984,48.380001068115234,45.880001068115234,46.810001373291016,447356482.0,50.958499908447266,54.27032872989669,47.64667108699784,0.0,1.0,12.998140947631901,21.851558052404997,-3.9400742601714334,-8.520611592087853,-0.90866933075813,-455005606.0
2020-02-28,1646.0999755859375,1651.0,1564.0,1642.5,713044,1605.0599975585938,1679.3265852049137,1530.7934099122738,0.0,0.0,9.254057513025625,64.73350037471145,-0.03651485575145719,4.279095007222616,18.29821571835896,3183002,1643.0999755859375,0.9996348514424854,0.9538508074105784,98.41999816894531,98.66000366210938,97.95999908447266,98.12999725341797,0.0,98.7705005645752,100.0055152825897,97.5354858465607,0.0,0.0,2.500776468591564,35.583972046784424,-0.314917899532563,-0.5976539302973826,0.10631474764038273,0.0,8788.728515625,8890.4560546875,8492.9326171875,8672.455078125,44605450442,9723.77109375,10685.619507611767,8761.922679888232,0.0,1.0,19.78344419234633,29.33457490230016,-1.2754184897438958,-12.70307465157291,-184.65567230368652,-78612597491,,,,,,,,,,,,,,,,,,17.690000534057617,17.795000076293945,16.34000015258789,17.658000946044922,709,17.9395001411438,18.72153957662893,17.157460705658668,0.0,0.0,8.718631281052737,40.165907545346016,-0.7977432421456321,0.32954865521628957,0.030028038875222762,-52119340,46.4900016784668,47.029998779296875,43.849998474121094,47.09000015258789,1059301.0,50.83249988555908,54.5113684779847,47.15363129313346,0.0,1.0,14.474474404005248,24.544846357293693,0.5981601603981979,-8.420844361236265,-1.1086705288999852,-453946305.0
2020-03-02,1592.800048828125,1612.0999755859375,1576.300048828125,1566.699951171875,427903,1605.5049926757813,1678.732938427169,1532.2770469243935,0.0,0.0,9.122107509531185,34.27339750025756,-4.614919258942162,-1.0109307192530812,10.71296334788417,2755099,1642.5,0.9538508074105784,1.0179358514916856,98.08000183105469,98.08999633789062,97.18000030517578,97.36000061035156,0.0,98.76900062561035,100.01077261749249,97.5272286337282,0.0,1.0,2.514497431414043,26.14221831669518,-0.7846699934963897,-1.7062113976141449,-0.03139563271746226,0.0,8563.2646484375,8921.30859375,8532.630859375,8869.669921875,42857674408,9516.27666015625,10673.8663201663,8358.687000146201,0.0,0.0,24.328625603262836,39.20922669715533,3.587941221856461,-7.927812089060385,-245.4600165004067,-106896479927,,,,,,,,,,,,,,,,,,16.4950008392334,16.975000381469727,16.389999389648438,16.386999130249023,458,17.817700099945068,18.999578541842798,16.635821658047337,0.0,1.0,13.266341169378801,23.225193570840887,-0.895075406887591,-7.365751071064099,-0.21144449637073492,-52311854,43.70000076293945,47.560001373291016,43.31999969482422,44.7599983215332,918575.0,50.21399974822998,55.4311463515162,44.99685314494376,0.0,1.0,20.779649617416183,19.972186888722774,0.42629263632472103,-14.2200113841444,-1.670947781590698,-454033804.0
2020-03-03,1586.0,1650.5,1585.9000244140625,1594.800048828125,446398,1606.9899963378907,1678.0527656254187,1535.9272270503627,0.0,0.0,8.844208047277242,44.94428447441741,1.793585149168564,0.5675368724229024,7.3453094274611885,3201497,1566.699951171875,1.0179358514916856,1.0311010622443761,97.55999755859375,97.69999694824219,96.9800033569336,97.1500015258789,0.0,98.7365005493164,100.10551954748493,97.36748155114788,0.0,1.0,2.7730757937582307,24.196678769667216,-0.21569338861562315,-1.9380217773894073,-0.15097517470782407,0.0,8865.3876953125,8901.5986328125,8704.990234375,8787.7861328125,42386715820,9439.363232421874,10575.735846695445,8302.990618148304,0.0,0.0,24.077315096221998,37.43874593861438,-0.9231886844013548,-8.541307575637923,-241.45456029168417,-149283195747,,,,,,,,,,,,,,,,,,16.875,17.31999969482422,16.739999771118164,16.679000854492188,307,17.76840009689331,19.049719134585956,16.487081059200662,0.0,0.0,14.422446936195202,31.334504359094907,1.781910903407291,-8.008381351052076,-0.26323460989408076,-52311547,47.720001220703125,48.65999984741211,46.470001220703125,46.75,985670.0,50.03549976348877,55.46585715093413,44.60514237604342,0.0,0.0,21.70601837940638,35.70124764032961,4.44593778617155,-10.1825154942305,-1.6290528451236028,-453048134.0
2020-03-04,1640.0999755859375,1654.300048828125,1632.5999755859375,1644.4000244140625,297251,1610.7799987792969,1681.332135573684,1540.2278619849099,0.0,0.0,8.759996628695886,58.240911129749456,3.1101062244376143,2.7750015258789062,9.019549486407413,3498748,1594.800048828125,1.0311010622443761,0.9991486108043806,97.16999816894531,97.58999633789062,97.12000274658203,97.33999633789062,0.0,98.7055004119873,100.16831375647584,97.24268706749876,0.0,0.0,2.9639955998052696,29.473041144790358,0.1955685116084238,-1.7958094828168136,-0.22043103938872832,0.0,8788.5419921875,8843.3662109375,8712.431640625,8755.24609375,34746706368,9366.40654296875,10481.541106389457,8251.271979548044,0.0,0.0,23.81136369225452,36.706885781898656,-0.37028710724991143,-9.613389205030066,-237.12577037130177,-184029902115,,,,,,,,,,,,,,,,,,17.190000534057617,17.2450008392334,17.049999237060547,17.128999710083008,73,17.738850116729736,19.050179104743098,16.427521128716375,0.0,0.0,14.784825164925772,41.851408149310465,2.6979964778263144,-6.357971345141683,-0.2580536309378054,-52311474,46.939998626708984,48.40999984741211,46.650001525878906,47.18000030517578,724225.0,49.9064998626709,55.477658869566994,44.3353408557748,0.0,0.0,22.3263864315326,38.59867397127582,0.9197867490390976,-11.46556672055013,-1.5326015394098178,-452323909.0
2020-03-05,1638.199951171875,1675.5,1635.5999755859375,1643.0,333945,1614.0649963378905,1684.192618972626,1543.9373737031551,0.0,0.0,8.689566131952073,57.803084958838376,-0.08513891956194453,2.208398133748056,9.981525087502405,3164803,1644.4000244140625,0.9991486108043806,1.0152160681679854,97.37999725341797,97.44000244140625,96.5199966430664,96.81999969482422,0.0,98.6330005645752,100.3038948920688,96.9621062370816,0.0,1.0,3.3881040177818815,24.32428080353317,-0.53420655704709,-2.6543328111296804,-0.3130507864199217,0.0,8760.28515625,9142.0546875,8757.25390625,9078.7626953125,39698054597,9304.7388671875,10337.205780454664,8272.271953920335,0.0,0.0,22.192281331141608,47.94737981263287,3.695117168590434,-6.047893613585232,-201.80517214999963,-144331847518,,,,,,,,,,,,,,,,,,17.155000686645508,17.405000686645508,17.1200008392334,17.187000274658203,66,17.710300159454345,19.043400915225227,16.377199403683463,0.0,0.0,15.054524697699478,43.099492067346496,0.3386103424419584,-6.128132282841811,-0.24472820575694598,-52311408,47.130001068115234,47.56999969482422,45.650001525878906,46.779998779296875,683404.0,49.76699981689453,55.50218307127348,44.03181656251559,0.0,0.0,23.04813742230854,36.88091615996935,-0.8478201002364627,-13.015991370187082,-1.4692961328422172,-453007313.0
2020-03-06,1673.0999755859375,1692.800048828125,1642.4000244140625,1668.0,619051,1618.729998779297,1690.1632545717384,1547.2967429868554,0.0,0.0,8.825839497174966,63.28002321940227,1.5216068167985375,3.179514115446682,12.685298799351813,3783854,1643.0,1.0152160681679854,1.0026379043249776,96.61000061035156,96.69999694824219,95.70999908447266,95.94999694824219,0.0,98.5055004119873,100.5458500263981,96.4651507975765,0.0,1.0,4.142610526066638,18.361348542737744,-0.8985775142783203,-3.6646602226879357,-0.4515175765857009,0.0,9078.30859375,9167.6953125,9032.0791015625,9122.5458984375,40826885650,9266.394921875,10265.581701658066,8267.208142091935,0.0,0.0,21.565814714507894,49.30130347293025,0.4822595830994203,-8.080693878322148,-168.37353991215423,-103504961868,,,,,,,,,,,,,,,,,,17.459999084472656,17.485000610351562,17.0,17.341999053955078,52,17.69875011444092,19.040384521598384,16.357115707283455,0.0,0.0,15.160781393967317,46.50860993154811,0.9018373004009206,-6.365751635010028,-0.21720640439377803,-52311356,46.09000015258789,46.380001068115234,41.04999923706055,45.900001525878906,1204734.0,49.564999961853026,55.54110744368982,43.588892480016234,0.0,0.0,24.11422369186408,33.26247685971265,-1.881139966612022,-14.012737715556653,-1.4731815701319562,-454212047.0
2020-03-09,1692.5999755859375,1704.300048828125,1658.0,1672.4000244140625,467110,1624.070001220703,1694.7819661646458,1553.3580362767602,0.0,0.0,8.70799471584272,64.18898646922062,0.2637904324977569,1.690383633759961,14.848089266062289,4250964,1668.0,1.0026379043249776,1.0019731683267397,95.79000091552734,95.79000091552734,94.6500015258789,94.9000015258789,0.0,98.31650047302246,100.88826582824301,95.74473511780191,0.0,1.0,5.231604751689119,13.818682751830806,-1.094315222260689,-4.976470495664645,-0.6371091751106945,0.0,8111.146484375,8177.79345703125,7690.09814453125,7923.64453125,46936995808,9025.15205078125,10093.518255228779,7956.78584633372,0.0,1.0,23.675306486499537,26.2415195941809,-2.275148442478603,-10.168081694246649,-275.3903541886775,-226631990165,,,,,,,,,,,,,,,,,,17.434999465942383,17.434999465942383,16.56999969482422,17.214000701904297,46,17.682050132751463,19.038465492961382,16.325634772541544,0.0,0.0,15.342286104002243,44.32087110205575,-1.80262391536552,-8.766161362826272,-0.17117759801194765,-52045742,32.869998931884766,34.880001068115234,27.34000015258789,41.279998779296875,1693652.0,48.12650012969971,58.0225444642759,38.23045579512351,0.0,0.0,41.1251360805652,39.80343667304453,26.859242833023412,-19.735565750827803,-2.644912328333568,-462483866.0
2020-03-10,1679.5999755859375,1681.300048828125,1641.0999755859375,1675.699951171875,357858,1629.4849975585937,1698.5771558474687,1560.3928392697187,0.0,0.0,8.480244788064157,64.9127553348143,0.19731683267396605,0.49175119471514245,16.47771414874387,4608822,1672.4000244140625,1.0019731683267397,0.9908098688354199,95.33999633789062,96.58000183105469,95.2300033569336,96.41000366210938,0.0,98.1955005645752,100.88429628385174,95.50670484529866,0.0,0.0,5.476413285369096,38.235650525418286,1.5911508028992882,-2.87124563045,-0.6327268544298335,0.0,7922.14697265625,8136.9453125,7814.76318359375,7909.7294921875,42213940993,8938.969189453124,10073.22666420873,7804.711714697518,0.0,0.0,25.377813721382765,26.066706010442147,-0.17561412564156553,-9.958053752828414,-313.6209412519129,-268845931158,,,,,,,,,,,,,,,,,,16.850000381469727,17.145000457763672,16.764999389648438,17.000999450683594,97,17.64635009765625,19.034627276370134,16.258072918942364,0.0,0.0,15.734439938356125,40.597774524128255,-1.237372153686156,-6.5005833866299305,-0.18249698028093064,-52045839,30.3700008392334,35.02000045776367,30.200000762939453,31.1299991607666,997569.0,47.08050012588501,59.25640540755802,34.904594844212,0.0,1.0,51.72377204624748,28.383212999095548,-24.588178097574932,-37.615234050399565,-3.505774680252209,-463481435.0
