Date,Open,High,Low,Close,Volume,boll_mavg,boll_hband,boll_lband,boll_hband_ind,boll_lband_ind,boll_bandwidth,RSI,daily_return,ROC,MACD,on_balance_volume,avg_close,max_close,min_close,max_close_pct,min_close_pct,boll_hband_num,boll_lband_num,pct_change,Future,DX-Y.NYB_Open,DX-Y.NYB_High,DX-Y.NYB_Low,DX-Y.NYB_Close,DX-Y.NYB_Volume,DX-Y.NYB_boll_mavg,DX-Y.NYB_boll_hband,DX-Y.NYB_boll_lband,DX-Y.NYB_boll_hband_ind,DX-Y.NYB_boll_lband_ind,DX-Y.NYB_boll_bandwidth,DX-Y.NYB_RSI,DX-Y.NYB_daily_return,DX-Y.NYB_ROC,DX-Y.NYB_MACD,DX-Y.NYB_on_balance_volume,DX-Y.NYB_avg_close,DX-Y.NYB_max_close,DX-Y.NYB_min_close,DX-Y.NYB_max_close_pct,DX-Y.NYB_min_close_pct,DX-Y.NYB_boll_hband_num,DX-Y.NYB_boll_lband_num,BTC-USD_Open,BTC-USD_High,BTC-USD_Low,BTC-USD_Close,BTC-USD_Volume,BTC-USD_boll_mavg,BTC-USD_boll_hband,BTC-USD_boll_lband,BTC-USD_boll_hband_ind,BTC-USD_boll_lband_ind,BTC-USD_boll_bandwidth,BTC-USD_RSI,BTC-USD_daily_return,BTC-USD_ROC,BTC-USD_MACD,BTC-USD_on_balance_volume,BTC-USD_avg_close,BTC-USD_max_close,BTC-USD_min_close,BTC-USD_max_close_pct,BTC-USD_min_close_pct,BTC-USD_boll_hband_num,BTC-USD_boll_lband_num,day
2020-04-20,1686.0,1701.5999755859375,1680.0,1701.5999755859375,106,1674.6449829101562,1778.0513280101495,1571.2386378101628,0.0,0.0,12.349643793790419,55.87990237786732,0.6744778572593368,4.156211449070369,22.926275311335303,4497024,1674.6449829101562,1756.699951171875,1578.199951171875,1.0489984259942222,0.9424086700629041,0.0,0.0,0.9789437483522755,1710.5,99.70999908447266,100.06999969482422,99.6500015258789,99.95999908447266,0.0,99.97799987792969,101.8812770909051,98.07472266495428,0.0,0.0,3.8073920568510244,52.48767651993911,0.18039718117648373,0.29096109246011886,0.04799468729991929,0.0,99.97799987792969,102.48999786376953,98.37000274658203,1.0251255075007193,0.983916490294755,0.0,0.0,7186.87353515625,7240.29052734375,6835.5029296875,6881.95849609375,37747113935,6972.2054443359375,7414.179393477961,6530.231495193914,0.0,0.0,12.678167695160875,48.2179482442476,-4.276646838190478,-6.16490395555755,69.77004076781122,-310859334827,6972.2054443359375,7334.0986328125,6606.7763671875,1.0519051240480237,0.9475877353204927,0.0,0.0,48
2020-04-21,1697.0,1707.0999755859375,1659.9000244140625,1678.199951171875,666,1676.049981689453,1778.845955363614,1573.2540080152921,0.0,0.0,12.266456823744946,49.64261757540499,-1.3751777591560432,0.0715534389907573,18.810963853590692,4496358,1676.049981689453,1756.699951171875,1578.199951171875,1.0481190718436255,0.9416186679475123,0.0,0.0,0.961829381136835,1703.4000244140625,99.94000244140625,100.4800033569336,99.93000030517578,100.26000213623047,0.0,99.86650009155274,101.39182419434127,98.3411759887642,0.0,0.0,3.054726262340601,55.508748598452016,0.3001231037470298,0.07985808625571966,0.08512511343934648,0.0,99.86650009155274,101.73999786376953,98.37000274658203,1.0187600223348097,0.9850150216178719,0.0,0.0,6879.7841796875,6934.5517578125,6834.4423828125,6880.3232421875,32589741510,6985.882788085937,7397.67579254472,6574.089783627154,0.0,0.0,11.789290400379308,48.1705044030761,-0.023761461322069355,-5.775964833481213,52.15120443595424,-343449076337,6985.882788085937,7334.0986328125,6642.10986328125,1.0498456466118251,0.9507903388543859,0.0,0.0,49
2020-04-22,1696.0,1728.699951171875,1684.800048828125,1728.699951171875,453,1681.2899780273438,1783.6015717284945,1578.978384326193,0.0,0.0,12.17060650313194,60.27511223474918,3.0091765861830932,3.8382929162412025,19.811127859267344,4496811,1681.2899780273438,1756.699951171875,1578.199951171875,1.044852449089722,0.9386839699262205,0.0,0.0,0.9840610230669605,1684.199951171875,100.20999908447266,100.5,99.9000015258789,100.38999938964844,0.0,99.79900016784669,101.08787571741206,98.51012461828131,0.0,0.0,2.5829428098431517,56.83034660330775,0.12966013429895895,-0.18890677863120262,0.12239241856678973,0.0,99.79900016784669,101.05000305175781,98.37000274658203,1.0125352246195567,0.9856812451140663,0.0,0.0,6879.4404296875,7145.86572265625,6867.78173828125,7117.20751953125,33249153865,7002.061938476562,7407.750251030968,6596.373625922157,0.0,0.0,11.587681346408399,55.25662287672744,3.4429236680519004,3.6663696176459917,58.715099312074926,-310199922472,7002.061938476562,7334.0986328125,6642.10986328125,1.0474198453617476,0.948593417430748,0.0,0.0,50
2020-04-23,1734.0,1745.0999755859375,1733.300048828125,1733.300048828125,482,1684.7449829101563,1789.1600663993947,1580.3298994209179,0.0,0.0,12.39535770082856,61.10627246974054,0.2661015668526945,4.077100001121458,20.606736026620865,4497293,1684.7449829101563,1756.699951171875,1578.199951171875,1.0427097091795026,0.9367589559137669,0.0,0.0,1.0035317842917442,1694.5,100.44999694824219,100.69000244140625,100.04000091552734,100.43000030517578,0.0,99.76800003051758,100.96130918566591,98.57469087536926,0.0,0.0,2.392168139650612,57.26436502132804,0.03984551824935956,-0.25822040910344574,0.15132383767101487,0.0,99.76800003051758,100.69000244140625,98.37000274658203,1.00924146430325,0.9859875182071614,0.0,0.0,7121.30615234375,7491.78515625,7081.5947265625,7429.724609375,43500782316,7036.87880859375,7463.348032473701,6610.4095847138,0.0,0.0,12.120976798950338,62.72668870395987,4.391007132869618,8.319502780656522,89.6151314481931,-266699140156,7036.87880859375,7429.724609375,6642.10986328125,1.0558267111693738,0.943899993725856,0.0,0.0,51
2020-04-24,1744.0,1744.0,1714.5,1723.5,221,1689.8199829101563,1791.3704179358729,1588.2695478844398,0.0,0.0,12.019083222205653,58.22268590616983,-0.5653982895085452,-0.731479756309345,19.990377048043,4497072,1689.8199829101563,1756.699951171875,1578.199951171875,1.0395781615427107,0.9339456078948405,0.0,0.0,1.0018018923168717,1704.9000244140625,100.5,100.87000274658203,100.22000122070312,100.37999725341797,0.0,99.81599998474121,101.02656093668661,98.60543903279581,0.0,0.0,2.425584980625258,56.47573096363423,-0.04978895908182013,0.40007389783372665,0.16579100771855337,0.0,99.81599998474121,100.69000244140625,98.37000274658203,1.008756135857965,0.9855133722210845,0.0,0.0,7434.181640625,7574.19580078125,7434.181640625,7550.90087890625,34636526285,7071.0474853515625,7544.665220509329,6597.429750193796,1.0,0.0,13.39597099691146,65.22777913873043,1.6309658285092787,8.31733534610987,121.42885595082589,-232062613871,7071.0474853515625,7550.90087890625,6642.10986328125,1.0678617127870738,0.9393388853689778,1.0,0.0,52
2020-04-27,1731.9000244140625,1731.9000244140625,1711.9000244140625,1711.9000244140625,169,1704.4049865722657,1777.441686245622,1631.3682868989094,0.0,0.0,8.570345692339302,53.337695151295435,-1.6940392549911643,-1.88560428091227,18.377780700879157,4765937,1704.4049865722657,1756.699951171875,1625.699951171875,1.030682241023467,0.9538225738480884,0.0,0.0,1.0128387610159035,1704.4000244140625,100.2300033569336,100.31999969482422,99.83000183105469,100.04000091552734,0.0,99.89949989318848,100.91410452573159,98.88489526064537,0.0,0.0,2.031250674183387,51.15341192081733,-0.33870925203581814,-0.07990594172992935,0.14419271892825236,0.0,99.89949989318848,100.69000244140625,98.88999938964844,1.0079129780335534,0.9898948392672697,0.0,0.0,7679.4189453125,7795.60107421875,7679.4189453125,7795.60107421875,36162144724,7161.3514404296875,7789.563415307561,6533.139465551814,1.0,0.0,17.544509024687105,70.40100842045175,1.5069777105927384,17.3663374241098,193.58623495945358,-129888773211,7161.3514404296875,7795.60107421875,6642.10986328125,1.0885656344427368,0.9274939120824264,2.0,0.0,54
2020-04-28,1716.5999755859375,1716.5999755859375,1707.0999755859375,1710.5,1255,1708.6449890136719,1772.1350066119135,1645.1549714154303,0.0,0.0,7.43162189998189,52.952465499576974,-0.08178190280367925,-2.629928414414512,16.19135122668399,4764682,1708.6449890136719,1756.699951171875,1633.699951171875,1.028124603101984,0.9561377358528647,0.0,0.0,1.0052303858378921,1684.199951171875,100.05999755859375,100.20999908447266,99.44999694824219,99.87000274658203,0.0,99.93400001525879,100.89384355021018,98.9741564803074,0.0,0.0,1.9209548998435608,48.6084665778726,-0.1699301953114296,0.35169424771077906,0.11098907547474823,0.0,99.93400001525879,100.69000244140625,98.88999938964844,1.0075650171716535,0.9895530987906924,0.0,0.0,7796.97021484375,7814.52734375,7730.806640625,7807.05859375,33187959920,7184.999438476562,7870.442799526935,6499.556077426189,0.0,0.0,19.079844526632495,70.64266328869088,0.1469741643032707,9.69893754568972,209.6951181479717,-96700813291,7184.999438476562,7807.05859375,6642.10986328125,1.0865774814041367,0.9244412501568099,2.0,0.0,55
2020-04-29,1710.0,1713.5,1702.0,1703.4000244140625,373,1712.1299926757813,1765.6514979221204,1658.6084874294422,0.0,0.0,6.2520375760363445,50.881723401555064,-0.41508188166836657,-1.3779485543445427,13.67773929286227,4764309,1712.1299926757813,1756.699951171875,1664.800048828125,1.026031877653424,0.972356103771252,0.0,0.0,1.0150161327466316,1721.800048828125,99.87999725341797,99.88999938964844,99.47000122070312,99.56999969482422,0.0,99.96500015258789,100.83120013931496,99.09880016586082,0.0,0.0,1.7330065230928604,44.28801639422562,-0.3003935551289194,0.07035145208464197,0.05851357604790053,0.0,99.96500015258789,100.69000244140625,98.88999938964844,1.0072525612735628,0.9892462285670128,0.0,0.0,7806.71240234375,8871.75390625,7786.04931640625,8801.0380859375,60201052202,7259.946875,8243.277084302816,6276.616665697183,1.0,0.0,27.089184707093782,83.57152338217945,12.731805202323422,24.024931971998047,304.0476220284663,-36499761089,7259.946875,8801.0380859375,6642.10986328125,1.2122730699647855,0.9148978605000123,3.0,0.0,56
2020-04-30,1719.300048828125,1719.300048828125,1680.800048828125,1684.199951171875,327,1712.489990234375,1765.1514305628261,1659.8285499059239,0.0,0.0,6.150277155341945,45.53168311771906,-1.1271617334156159,-2.1041660502484936,9.91782560152592,4763982,1712.489990234375,1756.699951171875,1664.800048828125,1.0258161864826136,0.9721516962562081,0.0,0.0,0.9742581123058205,1709.9000244140625,99.4800033569336,99.7300033569336,98.80999755859375,99.0199966430664,0.0,99.93250007629395,100.88501175060587,98.97998840198203,0.0,0.0,1.906310106491325,37.49864490737108,-0.5523782800477384,0.13145642048772885,-0.028964457464411453,0.0,99.93250007629395,100.69000244140625,98.88999938964844,1.0075801402400018,0.9895679515087723,0.0,0.0,8797.669921875,9440.650390625,8533.255859375,8658.5537109375,66964629541,7349.59990234375,8487.531846517773,6211.667958169726,1.0,0.0,30.96582016147962,78.093713385292,-1.6189496467202469,19.302195187227298,356.29177863214954,-103464390630,7349.59990234375,8801.0380859375,6642.10986328125,1.1974853329268842,0.9037376117798079,4.0,0.0,57
2020-05-01,1686.5999755859375,1701.5,1670.5,1694.5,337,1713.9749877929687,1762.701451587617,1665.2485239983205,0.0,0.0,5.685784698339356,48.744107601698175,0.6115692392080874,0.31376089162494436,7.854554748443206,4764319,1713.9749877929687,1756.699951171875,1665.4000244140625,1.0249274135755748,0.9716594677723654,0.0,0.0,0.9776149265937207,1708.4000244140625,99.12999725341797,99.20999908447266,98.77999877929688,98.80000305175781,0.0,99.86350021362304,100.92768684902278,98.7993135782233,0.0,0.0,2.131282466813762,35.10677941001573,-0.22217087332531138,-0.6635793673739134,-0.11226643896621624,0.0,99.86350021362304,100.69000244140625,98.80000305175781,1.0082763194361823,0.9893504918254392,0.0,0.0,8672.7822265625,9048.0234375,8667.763671875,8864.7666015625,44068389996,7449.88408203125,8740.49870433702,6159.2694597254795,1.0,0.0,34.647911513648076,80.1825413152842,2.3816089558295506,23.302862779546402,406.65039974557476,-59396000634,7449.88408203125,8864.7666015625,6642.10986328125,1.1899200717691536,0.8915722432919042,5.0,0.0,58
2020-05-04,1702.5999755859375,1709.0,1699.5999755859375,1706.9000244140625,320,1714.4849914550782,1757.2519724044837,1671.7180105056727,0.0,0.0,4.9889011758696435,52.55424959353558,0.1173089313953879,0.31147443019326293,6.577218245561653,5198631,1714.4849914550782,1756.699951171875,1678.199951171875,1.0246225309216437,0.9788361866892703,0.0,0.0,0.980188354475527,1704.4000244140625,99.08999633789062,99.5999984741211,99.08999633789062,99.4800033569336,0.0,99.80850028991699,100.83179510706131,98.78520547277267,0.0,0.0,2.0505163671870044,46.76814364812131,0.6882593969349982,-0.5498304799310998,-0.11311304925813204,0.0,99.80850028991699,100.69000244140625,98.80000305175781,1.0088319346441308,0.989895677870825,0.0,0.0,8895.7451171875,8956.90625,8645.0244140625,8912.654296875,45718796275,7756.8922119140625,9311.37609246921,6202.408331358915,0.0,0.0,40.08006913303669,77.76576443928181,0.17067266322232655,25.2268431462288,466.46354131021053,-20644600850,7756.8922119140625,8988.5966796875,6642.10986328125,1.1587883954197047,0.8562849246608607,6.0,0.0,60
2020-05-05,1701.5,1704.4000244140625,1697.199951171875,1704.4000244140625,82,1712.7949951171875,1754.3335526054814,1671.2564376288935,0.0,0.0,4.850382866217086,51.616038934604404,-0.14646434848216705,1.5612009298350997,5.8660830739495395,5198549,1712.7949951171875,1756.699951171875,1678.199951171875,1.025633514915592,0.9798019937914721,0.0,0.0,0.995618903035785,1713.9000244140625,99.51000213623047,99.97000122070312,99.30000305175781,99.70999908447266,0.0,99.7595001220703,100.69974450832166,98.81925573581896,0.0,0.0,1.8850222487097963,50.13564943622097,0.23119794911328206,-0.0701540345566158,-0.09186804324990305,0.0,99.7595001220703,100.43000030517578,98.80000305175781,1.0067211662276276,0.9903818977727594,0.0,0.0,8912.83203125,9062.4150390625,8856.8271484375,9003.0703125,43148462663,7874.940234375,9431.450056762695,6318.430411987305,0.0,0.0,39.53070819746299,78.95737584354715,1.0144678859214995,21.176366364100705,469.30583629103876,22503861813,7874.940234375,9003.0703125,6880.3232421875,1.1432557003036778,0.8736984710251026,6.0,0.0,61
2020-05-06,1704.0,1704.0,1684.199951171875,1684.199951171875,469,1709.764990234375,1750.3531492821528,1669.1768311865974,0.0,0.0,4.747805608326776,44.48607916050695,-1.185172081250807,-2.57418876941795,3.4891570502043123,5198080,1709.764990234375,1756.699951171875,1678.199951171875,1.0274511182563553,0.9815383755996939,0.0,0.0,0.9846243502904852,1738.0999755859375,99.80000305175781,100.19999694824219,99.75,100.08999633789062,0.0,99.76499977111817,100.71160408958278,98.81839545265356,0.0,0.0,1.8976681614520465,55.323998807665475,0.38110245402374066,0.13004927431833274,-0.041650236891612735,0.0,99.76499977111817,100.43000030517578,98.80000305175781,1.0066656696795797,0.9903273019438253,0.0,0.0,9007.44140625,9411.4677734375,8966.7060546875,9268.76171875,49371886931,7982.538110351563,9610.422391260769,6354.653829442357,0.0,0.0,40.78613239060405,82.09116280868272,2.9511199738283755,22.75040908883686,486.28694980427645,71875748744,7982.538110351563,9268.76171875,6880.3232421875,1.161129654580727,0.8619217530906946,6.0,0.0,62
2020-05-07,1686.199951171875,1721.800048828125,1685.5999755859375,1721.800048828125,853,1708.0199951171876,1743.0001185944102,1673.039871639965,0.0,0.0,4.095985243407249,56.82171001091415,2.23251981631325,-0.6634742788921681,4.924615815847801,5198933,1708.0199951171876,1741.4000244140625,1678.199951171875,1.0195431138934556,0.9825411622635796,0.0,0.0,1.0108019397383723,1753.4000244140625,100.20999908447266,100.4000015258789,99.80999755859375,99.88999938964844,0.0,99.75349960327148,100.68808522198319,98.81891398455977,0.0,0.0,1.8737901375463273,52.15077837364972,-0.1998171201515686,-0.36904322631001135,-0.021070553471744802,0.0,99.75349960327148,100.43000030517578,98.80000305175781,1.0067817239955972,0.9904414726770909,0.0,0.0,9261.8955078125,9992.6640625,9138.322265625,9951.5185546875,61112700562,8125.3048095703125,9910.446313444872,6340.163305695753,1.0,0.0,43.94029628948684,87.43435156404546,7.366214135771076,31.461065304524627,549.5499772081566,132988449306,8125.3048095703125,9951.5185546875,6880.3232421875,1.2247563368904264,0.8467772475542797,7.0,0.0,63
2020-05-08,1726.199951171875,1728.9000244140625,1703.800048828125,1709.9000244140625,330,1707.1549987792969,1741.0334421172508,1673.276555441343,0.0,0.0,3.968994421968572,52.70344019120394,-0.6911385803573311,-0.7890905474869451,4.871648272040147,5198603,1707.1549987792969,1741.4000244140625,1678.199951171875,1.0200597049824138,0.983039004877632,0.0,0.0,1.0152595143019125,1766.5999755859375,99.83999633789062,99.94000244140625,99.45999908447266,99.7300033569336,0.0,99.76399993896484,100.69255523550757,98.83544464242212,0.0,0.0,1.8615037430552335,49.62092766235367,-0.16017222313791102,-0.6574320517257601,-0.01932385466487574,0.0,99.76399993896484,100.43000030517578,98.80000305175781,1.0066757584561403,0.9903372269776993,0.0,0.0,9936.162109375,9996.7431640625,9767.1728515625,9842.666015625,51780748041,8254.554858398438,10141.142793403375,6367.966923393502,0.0,0.0,45.71022828894192,83.04522800264073,-1.0938284289408906,28.1619300870885,577.4405702643508,81207701265,8254.554858398438,9951.5185546875,6880.3232421875,1.2055790682113547,0.8335183859354024,7.0,0.0,64
2020-05-11,1702.300048828125,1704.5,1690.199951171875,1695.300048828125,749,1706.8600036621094,1739.6663434797638,1674.053663844455,0.0,0.0,3.844057479496569,47.53833997783635,-0.7667979043977424,-0.9696813686079143,3.216435300844978,4877269,1706.8600036621094,1741.4000244140625,1678.199951171875,1.0202360010064369,0.9832089026465302,0.0,0.0,0.9943691856129588,1744.199951171875,99.66999816894531,100.27999877929688,99.66999816894531,100.23999786376953,0.0,99.80099983215332,100.74339814586293,98.85860151844372,0.0,0.0,1.8885548547500353,57.00746543475492,0.5113752027167573,-0.18918892843661378,0.026459136899433133,0.0,99.80099983215332,100.43000030517578,98.80000305175781,1.006302546808953,0.9899700726237313,0.0,0.0,8755.53515625,9033.470703125,8374.3232421875,8601.7958984375,57119858801,8554.57568359375,10182.769565578405,6926.381801609095,0.0,0.0,38.0660348848689,48.78996619206258,-1.7659566044374797,-2.263848713691556,387.6301387147614,-85803558713,8554.57568359375,9951.5185546875,7117.20751953125,1.1632977394510464,0.8319766850833838,7.0,0.0,66
2020-05-12,1699.300048828125,1713.0999755859375,1699.300048828125,1704.4000244140625,324,1707.5700073242188,1739.5064808492539,1675.6335337991836,0.0,0.0,3.740575600186365,50.90506089850676,0.5367766957965925,-0.3566194437847121,2.9109381171419955,4877593,1707.5700073242188,1741.4000244140625,1678.199951171875,1.0198117892354268,0.9828000866574326,0.0,0.0,0.9985353565151783,1750.5999755859375,100.2300033569336,100.44000244140625,99.66000366210938,99.93000030517578,0.0,99.85299987792969,100.69836513969463,99.00763461616475,0.0,0.0,1.6932195583475684,51.870986298176014,-0.3092553523545094,-0.4482934454621785,0.03305266000774054,0.0,99.85299987792969,100.43000030517578,98.80000305175781,1.0057784986725633,0.9894545298843384,0.0,0.0,8610.3857421875,8949.8984375,8569.6435546875,8804.4775390625,42142717533,8638.939184570312,10129.52002967917,7148.358339461454,0.0,0.0,34.508423158508364,52.74512543071419,2.3562712138033515,1.6853141182304934,332.92447612824253,-43660841180,8638.939184570312,9951.5185546875,7429.724609375,1.1519375634061109,0.8600274235805427,7.0,0.0,67
2020-05-13,1702.0,1721.300048828125,1701.9000244140625,1713.9000244140625,431,1708.185009765625,1740.1116600234245,1676.2583595078254,0.0,0.0,3.7380787297952143,54.306483110022576,0.5573808885191767,0.6164142215280173,3.456895818952489,4878024,1708.185009765625,1741.4000244140625,1678.199951171875,1.0194446236552532,0.9824462465000415,0.0,0.0,1.0055738088851918,1720.5,100.01000213623047,100.27999877929688,99.58000183105469,100.23999786376953,0.0,99.89199981689453,100.73320253224863,99.05079710154043,0.0,0.0,1.684224396139939,56.250852843326825,0.3102147079426132,0.19991697962004487,0.06420085474094606,0.0,99.89199981689453,100.43000030517578,98.80000305175781,1.0053858215799807,0.9890682260127099,0.0,0.0,8805.3876953125,9317.87890625,8805.3876953125,9269.9873046875,45558144023,8730.952319335938,10136.35971797008,7325.544920701798,0.0,0.0,32.19367938871148,60.52545388529024,5.287193516704303,4.571137869028339,326.96702636933696,1897302843,8730.952319335938,9951.5185546875,7550.90087890625,1.13979760634455,0.86484275743709,7.0,0.0,68
2020-05-14,1724.300048828125,1743.0999755859375,1720.5,1738.0999755859375,672,1711.1800109863282,1742.5263210669066,1679.8337009057498,0.0,0.0,3.6637069015912966,61.79783458343666,1.411981494086767,3.200334044455861,5.896420525321446,4878696,1711.1800109863282,1741.4000244140625,1684.199951171875,1.0176603356944987,0.984233067449811,0.0,0.0,1.0320033404445585,1734.5999755859375,100.19000244140625,100.55999755859375,100.1500015258789,100.47000122070312,0.0,99.91399993896485,100.79075210957566,99.03724776835404,0.0,0.0,1.7550136540352739,59.30394307458195,0.2294526754142323,0.6007794709324049,0.10606061672832823,0.0,99.91399993896485,100.47000122070312,98.80000305175781,1.0055647985475302,0.988850442501676,0.0,0.0,9271.3291015625,9793.2685546875,9255.03515625,9733.7216796875,56426907637,8840.093359375,10200.287421725036,7479.899297024965,0.0,0.0,30.773296322884132,66.61044480591457,5.002535168149658,8.289669973554819,357.04536180548166,58324210480,8840.093359375,9951.5185546875,7569.93603515625,1.125725504259955,0.8563185621934936,6.0,0.0,69
2020-05-15,1739.699951171875,1753.4000244140625,1739.699951171875,1753.4000244140625,719,1712.4150146484376,1748.0746061412276,1676.7554231556476,1.0,0.0,4.164830509864573,65.743207854672,0.8802743825462089,3.4759530489266743,8.924879483115092,4879415,1712.4150146484376,1753.4000244140625,1684.199951171875,1.0239340401801131,0.9835232328406351,1.0,0.0,1.018352871814265,1730.5999755859375,100.26000213623047,100.48999786376953,100.08000183105469,100.4000015258789,0.0,99.94500007629395,100.84416556770874,99.04583458487916,0.0,0.0,1.7993206077910953,57.93670758646555,-0.06967223447170712,0.8335862544929104,0.1291505861501605,0.0,99.94500007629395,100.47000122070312,98.80000305175781,1.0052529005353785,0.9885437288142269,0.0,0.0,9734.291015625,9755.828125,9261.3984375,9328.197265625,48158802327,8928.006420898437,10170.665755033337,7685.347086763537,0.0,0.0,27.837330654828303,57.93331011247502,-4.166180495059313,4.841023078895332,338.0182000353889,10165408153,8928.006420898437,9951.5185546875,7679.8671875,1.1146406135409193,0.8601995591673381,6.0,0.0,70
2020-05-18,1755.699951171875,1770.5,1731.800048828125,1731.800048828125,229,1714.4950134277344,1756.9784982606452,1672.0115285948236,0.0,0.0,4.955801504254588,54.458698888443664,-1.9698815373452194,1.4587863411982829,11.32273208477227,5668276,1714.4950134277344,1766.5999755859375,1684.199951171875,1.0303908508045359,0.9823300376970525,2.0,0.0,1.013697040552366,1710.300048828125,100.36000061035156,100.47000122070312,99.58000183105469,99.66999816894531,0.0,99.93050003051758,100.83754897704745,99.02345108398771,0.0,0.0,1.8153595674050813,45.72226417112471,-0.7270949659751058,0.6564346070642093,0.08080303328375749,0.0,99.93050003051758,100.47000122070312,98.80000305175781,1.0053987640412165,0.988687167797474,0.0,0.0,9675.6953125,9906.0302734375,9570.359375,9726.5751953125,41827139895,9202.596484375,10040.125142268553,8365.067826481449,0.0,0.0,18.2020076467676,63.689083037932775,0.5773698991511145,4.939316496144012,335.72068906025925,128241565117,9202.596484375,9951.5185546875,8601.7958984375,1.0813816048094782,0.9347140139244838,5.0,0.0,72
2020-05-19,1744.199951171875,1749.5,1744.199951171875,1744.199951171875,167,1714.635009765625,1757.4890507616785,1671.7809687695715,0.0,0.0,4.998619618983668,57.935729174784704,0.7160123567464316,2.3351282672912945,11.584131537062376,5668443,1714.635009765625,1766.5999755859375,1684.199951171875,1.0303067215613517,0.9822498325180528,2.0,0.0,1.0288443938744365,1713.300048828125,99.62000274658203,99.7300033569336,99.2300033569336,99.37000274658203,0.0,99.88600006103516,100.81116702747484,98.96083309459549,0.0,0.0,1.8524457198693594,41.70732080100906,-0.3009886905533721,0.5769227502205807,0.017640469991306418,0.0,99.88600006103516,100.47000122070312,98.80000305175781,1.0058466768046683,0.9891276354182392,0.0,0.0,9727.0634765625,9836.0478515625,9539.6240234375,9729.0380859375,39254288954,9248.996484375,10095.176568809145,8402.816399940855,0.0,0.0,18.29777070114922,63.72683820332082,0.025321252090737545,-2.235643409871393,333.9663093386789,167495854071,9248.996484375,9951.5185546875,8601.7958984375,1.0759565723156368,0.9300247776036176,4.0,0.0,73
2020-05-20,1751.5999755859375,1752.0999755859375,1745.5999755859375,1750.5999755859375,16,1716.5700073242188,1762.1626787945436,1670.977335853894,0.0,0.0,5.312066653360031,59.70024789566527,0.36693180789062474,3.942526204674274,12.131158673315895,5668459,1716.5700073242188,1766.5999755859375,1684.199951171875,1.0291453119000402,0.9811425948174395,2.0,0.0,1.0271062840354968,1736.9000244140625,99.55000305175781,99.55999755859375,99.0,99.12000274658203,0.0,99.82250022888184,100.77452560331182,98.87047485445186,0.0,0.0,1.9074364441826073,38.57116704727495,-0.25158497845427785,-0.36188238661380284,-0.05106671703455845,0.0,99.82250022888184,100.47000122070312,98.80000305175781,1.006486523482548,0.9897568466550172,0.0,0.0,9725.3291015625,9804.7939453125,9447.201171875,9522.9814453125,36546239702,9292.21787109375,10100.819998370498,8483.615743817001,0.0,0.0,17.40385639885069,58.11003417237303,-2.117954918100662,-3.247946946538756,309.04424448047394,130949614369,9292.21787109375,9951.5185546875,8601.7958984375,1.0709519183406906,0.9256989039393905,3.0,0.0,74
2020-05-21,1746.800048828125,1746.800048828125,1720.5,1720.5,528,1717.0700073242188,1762.604737613352,1671.5352770350855,0.0,0.0,5.3037709697220645,48.966447682197995,-1.7194091172006765,-0.07550521496441046,9.719978993174664,5667931,1717.0700073242188,1766.5999755859375,1684.199951171875,1.0288456312500056,0.9808568922570802,2.0,0.0,1.0038508521453542,1755.199951171875,99.18000030517578,99.51000213623047,99.0199966430664,99.37000274658203,0.0,99.76950035095214,100.69807769887443,98.84092300302986,0.0,0.0,1.8614453207761776,43.30776097556251,0.25221952489162813,-0.3409851980868897,-0.0793985876548362,0.0,99.76950035095214,100.47000122070312,98.80000305175781,1.0070211925216312,0.9902826285008545,0.0,0.0,9522.740234375,9555.2421875,8869.9306640625,9081.76171875,39326160532,9303.067626953125,10094.068241538691,8512.067012367559,0.0,0.0,17.005156713982288,48.036841502160364,-4.633209978369557,-5.338131034237058,247.04318560634238,91623453837,9303.067626953125,9951.5185546875,8601.7958984375,1.0697029145371,0.9246193022950968,2.0,0.0,75
2020-05-22,1726.5999755859375,1734.5999755859375,1726.5999755859375,1734.5999755859375,6,1718.6300048828125,1764.3220563126993,1672.9379534529257,0.0,0.0,5.317264483928563,53.33353600837998,0.8195277876162477,1.4445260435819351,8.98754553188428,5667937,1718.6300048828125,1766.5999755859375,1684.199951171875,1.0279117498046917,0.9799665701092626,2.0,0.0,0.9979863068585453,1737.800048828125,99.41999816894531,99.87000274658203,99.38999938964844,99.86000061035156,0.0,99.74350051879883,100.63043269872725,98.8565683388704,0.0,0.0,1.778426013354646,51.45884972069267,0.493104407996392,-0.22978892592085554,-0.05657260605335068,0.0,99.74350051879883,100.47000122070312,98.80000305175781,1.0072836896451953,0.9905407624343083,0.0,0.0,9080.3349609375,9232.9365234375,9008.638671875,9182.5771484375,29810773699,9312.766650390626,10092.786447447043,8532.746853334209,0.0,0.0,16.751623364764512,50.227308484077525,1.110086707949609,4.866668859995194,205.5971024195369,121434227536,9312.766650390626,9951.5185546875,8601.7958984375,1.0685888445696297,0.9236563334352091,1.0,0.0,76
